N° de transaction;Bon de sortie;Type de transaction;Date de sortie;Code article;Description de l'article;Famille d'article;CAv de l'article;Code analytique;Famille de machine;Type d'organe principal;Quantité sortie;Unité ;PUMP de l'article;Montant total en devise de base;Devise de base;Montant total en devise du magasin;Devise du magasin;Magasin source;Casier source;CIS du magasin source;Direction du magasin source;Magasin destinataire;CIS du magasin destinataire;Direction du magasin destinataire;N° d'OT destinataire;Description de l'OT;Demandeur de la pièce;Chantier de l'OT;Parc de l'OT ;CIS de l'OT;Statut OT;RO Number OT;Date debut OT;Date achèvement OT;Origine Composant;Direction de l'OT ;Composant;Equipement de l'OT;Type de l'OT;Sous-classe;Famille ;Département ;Propriété ;Organisation du magasin source;Commentaire
18327;02483;Sortie d'article;01/04/2014;CA5M3062;BOLT;CA;602237;013;ED00;;2;U;112;224;XOF;0,46;USD;M1-D;16E3;P20077;MINES;;;;JM5172014STR2P20080;OT permanent : machine JM517 sur chantier P20080;N.SOW;P20080;PARCMIN-RAL1;000140;Ouvert-;;02/10/2021;02/10/2021;;MINES;;JM517;STR2;JM;JM00;PRODUCTION;RAL;GEO-MINES;
28581;004691;Sortie d'article;28/08/2014;CA6F8146;JOINT TORIQUE / SEAL-O-RING;CA;602237;013;ED00;;3;U;1841;5523;XOF;11,34;USD;M1-D;4C3;P20077;MINES;;;;JM5172014STR2P20080;OT permanent : machine JM517 sur chantier P20080;N.SOW;P20080;PARCMIN-RAL1;000140;Ouvert-;;02/10/2021;02/10/2021;;MINES;;JM517;STR2;JM;JM00;PRODUCTION;RAL;GEO-MINES;
34094;001390;Sortie d'article;13/11/2014;CA6F8146;JOINT TORIQUE / SEAL-O-RING;CA;602237;013;ED00;;1;U;1841;1841;XOF;3,78;USD;M1-D;4C3;P20077;MINES;;;;JM5172014STR2P20080;OT permanent : machine JM517 sur chantier P20080;M.SANOGO;P20080;PARCMIN-RAL1;000140;Ouvert-;;02/10/2021;02/10/2021;;MINES;;JM517;STR2;JM;JM00;PRODUCTION;RAL;GEO-MINES;
18327;02483;Sortie d'article;01/04/2014;CA5S7379;BOULON 3/8 - 16 x 0.875 in. / BOLT 3/8-16X0.875-IN;CA;602237;013;ED00;;1;U;131;131;XOF;0,27;USD;M1-D;16E2;P20077;MINES;;;;JM5172014STR2P20080;OT permanent : machine JM517 sur chantier P20080;N.SOW;P20080;PARCMIN-RAL1;000140;Ouvert-;;02/10/2021;02/10/2021;;MINES;;JM517;STR2;JM;JM00;PRODUCTION;RAL;GEO-MINES;
28581;004691;Sortie d'article;28/08/2014;CA6J2680;JOINT TORIQUE / SEAL-O-RING;CA;602237;013;ED00;;2;U;1543,94;3087,89;XOF;6,34;USD;M1-D;4C4;P20077;MINES;;;;JM5172014STR2P20080;OT permanent : machine JM517 sur chantier P20080;N.SOW;P20080;PARCMIN-RAL1;000140;Ouvert-;;02/10/2021;02/10/2021;;MINES;;JM517;STR2;JM;JM00;PRODUCTION;RAL;GEO-MINES;
29662;004988;Sortie d'article;10/09/2014;CA9H6454;JOINT / GASKET;CA;602237;013;ED00;;10;U;1013,06;10130,61;XOF;20,8;USD;MB-D;DISPATCHE;P20077;MINES;;;;JM5172014STR2P20080;OT permanent : machine JM517 sur chantier P20080;H.JOSE;P20080;PARCMIN-RAL1;000140;Ouvert-;;02/10/2021;02/10/2021;;MINES;;JM517;STR2;JM;JM00;PRODUCTION;RAL;GEO-MINES;
35618;003610;Sortie d'article;11/12/2014;CA1R1808;FILTRE A HUILE MOTEUR / FILTER-ENGINE OIL ADV;CA;602237;011;ED00;;2;U;15418,72;30837,44;XOF;63,31;USD;M1-D;PS6;P20077;MINES;;;;JM5192014STE1P20080;OT permanent : machine JM519 sur chantier P20080;O.KEITA;P20080;PARCMIN-RAL1;000140;Clôturé-;;07/10/2021;07/10/2021;;MINES;;JM519;STE1;JM;JM00;PRODUCTION;GKTSA;GEO-MINES;
32324;000016;Sortie d'article;17/10/2014;CA1R1808;FILTRE A HUILE MOTEUR / FILTER-ENGINE OIL ADV;CA;602237;011;ED00;;2;U;15666,59;31333,18;XOF;64,33;USD;M1-D;PS6;P20077;MINES;;;;JM5192014STE1P20080;OT permanent : machine JM519 sur chantier P20080;N.SOW;P20080;PARCMIN-RAL1;000140;Clôturé-;;07/10/2021;07/10/2021;;MINES;;JM519;STE1;JM;JM00;PRODUCTION;GKTSA;GEO-MINES;
31434;002242;Sortie d'article;04/10/2014;CA1R1808;FILTRE A HUILE MOTEUR / FILTER-ENGINE OIL ADV;CA;602237;011;ED00;;2;U;15770,87;31541,74;XOF;64,76;USD;M1-D;PS6;P20077;MINES;;;;JM5192014STE1P20080;OT permanent : machine JM519 sur chantier P20080;M.SANOGO;P20080;PARCMIN-RAL1;000140;Clôturé-;;07/10/2021;07/10/2021;;MINES;;JM519;STE1;JM;JM00;PRODUCTION;GKTSA;GEO-MINES;
30475;000967;Sortie d'article;23/09/2014;CA1R1808;FILTRE A HUILE MOTEUR / FILTER-ENGINE OIL ADV;CA;602237;011;ED00;;2;U;15858,6;31717,2;XOF;65,12;USD;M1-D;PS6;P20077;MINES;;;;JM5192014STE1P20080;OT permanent : machine JM519 sur chantier P20080;N.SOW;P20080;PARCMIN-RAL1;000140;Clôturé-;;07/10/2021;07/10/2021;;MINES;;JM519;STE1;JM;JM00;PRODUCTION;GKTSA;GEO-MINES;
36596;004231;Sortie d'article;29/12/2014;CA1R1808;FILTRE A HUILE MOTEUR / FILTER-ENGINE OIL ADV;CA;602237;011;ED00;;2;U;15418,72;30837,44;XOF;63,31;USD;M1-D;PS6;P20077;MINES;;;;JM5192014STE1P20080;OT permanent : machine JM519 sur chantier P20080;N.SOW;P20080;PARCMIN-RAL1;000140;Clôturé-;;07/10/2021;07/10/2021;;MINES;;JM519;STE1;JM;JM00;PRODUCTION;GKTSA;GEO-MINES;
22129;003836;Sortie d'article;26/05/2014;CA1R1808;FILTRE A HUILE MOTEUR / FILTER-ENGINE OIL ADV;CA;602237;011;ED00;;2;U;15899,38;31798,76;XOF;65,28;USD;M1-D;PS6;P20077;MINES;;;;JM5192014STE1P20080;OT permanent : machine JM519 sur chantier P20080;N.SOW;P20080;PARCMIN-RAL1;000140;Clôturé-;;07/10/2021;07/10/2021;;MINES;;JM519;STE1;JM;JM00;PRODUCTION;GKTSA;GEO-MINES;
21201;004544;Sortie d'article;12/05/2014;CA1R1808;FILTRE A HUILE MOTEUR / FILTER-ENGINE OIL ADV;CA;602237;011;ED00;;2;U;15889,93;31779,87;XOF;65,24;USD;M1-D;PS6;P20077;MINES;;;;JM5192014STE1P20080;OT permanent : machine JM519 sur chantier P20080;M.SANOGO;P20080;PARCMIN-RAL1;000140;Clôturé-;;07/10/2021;07/10/2021;;MINES;;JM519;STE1;JM;JM00;PRODUCTION;GKTSA;GEO-MINES;
18496;001124;Sortie d'article;02/04/2014;CA1R1808;FILTRE A HUILE MOTEUR / FILTER-ENGINE OIL ADV;CA;602237;011;ED00;;2;U;15860,81;31721,61;XOF;65,12;USD;M1-D;PS6;P20077;MINES;;;;JM5192014STE1P20080;OT permanent : machine JM519 sur chantier P20080;M.SANOGO;P20080;PARCMIN-RAL1;000140;Clôturé-;;07/10/2021;07/10/2021;;MINES;;JM519;STE1;JM;JM00;PRODUCTION;GKTSA;GEO-MINES;
20333;003104;Sortie d'article;28/04/2014;CA1R1808;FILTRE A HUILE MOTEUR / FILTER-ENGINE OIL ADV;CA;602237;011;ED00;;2;U;15889,93;31779,87;XOF;65,24;USD;M1-D;PS6;P20077;MINES;;;;JM5192014STE1P20080;OT permanent : machine JM519 sur chantier P20080;Y.DIARRA ;P20080;PARCMIN-RAL1;000140;Clôturé-;;07/10/2021;07/10/2021;;MINES;;JM519;STE1;JM;JM00;PRODUCTION;GKTSA;GEO-MINES;
34925;002713;Sortie d'article;27/11/2014;CA1R1808;FILTRE A HUILE MOTEUR / FILTER-ENGINE OIL ADV;CA;602237;011;ED00;;2;U;15402,27;30804,54;XOF;63,24;USD;M1-D;PS6;P20077;MINES;;;;JM5192014STE1P20080;OT permanent : machine JM519 sur chantier P20080;M.SANOGO;P20080;PARCMIN-RAL1;000140;Clôturé-;;07/10/2021;07/10/2021;;MINES;;JM519;STE1;JM;JM00;PRODUCTION;GKTSA;GEO-MINES;
35031;002827;Sortie d'article;02/12/2014;CA1R1808;FILTRE A HUILE MOTEUR / FILTER-ENGINE OIL ADV;CA;602237;011;ED00;;1;U;15402,27;15402,27;XOF;31,62;USD;M1-D;PS6;P20077;MINES;;;;JM5192014STE1P20080;OT permanent : machine JM519 sur chantier P20080;O.KEITA;P20080;PARCMIN-RAL1;000140;Clôturé-;;07/10/2021;07/10/2021;;MINES;;JM519;STE1;JM;JM00;PRODUCTION;GKTSA;GEO-MINES;
34186;001960;Sortie d'article;15/11/2014;CA1R1808;FILTRE A HUILE MOTEUR / FILTER-ENGINE OIL ADV;CA;602237;011;ED00;;1;U;15402,27;15402,27;XOF;31,62;USD;M1-D;PS6;P20077;MINES;;;;JM5192014STE1P20080;OT permanent : machine JM519 sur chantier P20080;M.SANOGO;P20080;PARCMIN-RAL1;000140;Clôturé-;;07/10/2021;07/10/2021;;MINES;;JM519;STE1;JM;JM00;PRODUCTION;GKTSA;GEO-MINES;
34026;001404;Sortie d'article;12/11/2014;CA1R1808;FILTRE A HUILE MOTEUR / FILTER-ENGINE OIL ADV;CA;602237;011;ED00;;2;U;15402,27;30804,54;XOF;63,24;USD;M1-D;PS6;P20077;MINES;;;;JM5192014STE1P20080;OT permanent : machine JM519 sur chantier P20080;Y.DIARRA ;P20080;PARCMIN-RAL1;000140;Clôturé-;;07/10/2021;07/10/2021;;MINES;;JM519;STE1;JM;JM00;PRODUCTION;GKTSA;GEO-MINES;
33147;002209;Sortie d'article;31/10/2014;CA1R1808;FILTRE A HUILE MOTEUR / FILTER-ENGINE OIL ADV;CA;602237;011;ED00;;2;U;15393,23;30786,46;XOF;63,2;USD;M1-D;PS6;P20077;MINES;;;;JM5192014STE1P20080;OT permanent : machine JM519 sur chantier P20080;C.YARA;P20080;PARCMIN-RAL1;000140;Clôturé-;;07/10/2021;07/10/2021;;MINES;;JM519;STE1;JM;JM00;PRODUCTION;GKTSA;GEO-MINES;
28340;004797;Sortie d'article;25/08/2014;CA1R1808;FILTRE A HUILE MOTEUR / FILTER-ENGINE OIL ADV;CA;602237;011;ED00;;2;U;15918,85;31837,7;XOF;65,36;USD;M1-D;PS6;P20077;MINES;;;;JM5192014STE1P20080;OT permanent : machine JM519 sur chantier P20080;M.SANOGO;P20080;PARCMIN-RAL1;000140;Clôturé-;;07/10/2021;07/10/2021;;MINES;;JM519;STE1;JM;JM00;PRODUCTION;GKTSA;GEO-MINES;
28417;004733;Sortie d'article;26/08/2014;CA1R1808;FILTRE A HUILE MOTEUR / FILTER-ENGINE OIL ADV;CA;602237;011;ED00;;2;U;15918,85;31837,7;XOF;65,36;USD;M1-D;PS6;P20077;MINES;;;;JM5192014STE1P20080;OT permanent : machine JM519 sur chantier P20080;M.SANOGO;P20080;PARCMIN-RAL1;000140;Clôturé-;;07/10/2021;07/10/2021;;MINES;;JM519;STE1;JM;JM00;PRODUCTION;GKTSA;GEO-MINES;
27530;003292;Sortie d'article;07/08/2014;CA1R1808;FILTRE A HUILE MOTEUR / FILTER-ENGINE OIL ADV;CA;602237;011;ED00;;2;U;15918,01;31836,02;XOF;65,36;USD;M1-D;PS6;P20077;MINES;;;;JM5192014STE1P20080;OT permanent : machine JM519 sur chantier P20080;Y.DIARRA ;P20080;PARCMIN-RAL1;000140;Clôturé-;;07/10/2021;07/10/2021;;MINES;;JM519;STE1;JM;JM00;PRODUCTION;GKTSA;GEO-MINES;
23551;000531;Sortie d'article;12/06/2014;CA1R1808;FILTRE A HUILE MOTEUR / FILTER-ENGINE OIL ADV;CA;602237;011;ED00;;2;U;15907,62;31815,24;XOF;65,32;USD;M1-D;PS6;P20077;MINES;;;;JM5192014STE1P20080;OT permanent : machine JM519 sur chantier P20080;N.SOW;P20080;PARCMIN-RAL1;000140;Clôturé-;;07/10/2021;07/10/2021;;MINES;;JM519;STE1;JM;JM00;PRODUCTION;GKTSA;GEO-MINES;
25874;003969;Sortie d'article;14/07/2014;CA1R1808;FILTRE A HUILE MOTEUR / FILTER-ENGINE OIL ADV;CA;602237;011;ED00;;2;U;15913,08;31826,15;XOF;65,34;USD;M1-D;PS6;P20077;MINES;;;;JM5192014STE1P20080;OT permanent : machine JM519 sur chantier P20080;N.SOW;P20080;PARCMIN-RAL1;000140;Clôturé-;;07/10/2021;07/10/2021;;MINES;;JM519;STE1;JM;JM00;PRODUCTION;GKTSA;GEO-MINES;
26547;001361;Sortie d'article;22/07/2014;CA1R1808;FILTRE A HUILE MOTEUR / FILTER-ENGINE OIL ADV;CA;602237;011;ED00;;2;U;15918,01;31836,02;XOF;65,36;USD;M1-D;PS6;P20077;MINES;;;;JM5192014STE1P20080;OT permanent : machine JM519 sur chantier P20080;N.SOW;P20080;PARCMIN-RAL1;000140;Clôturé-;;07/10/2021;07/10/2021;;MINES;;JM519;STE1;JM;JM00;PRODUCTION;GKTSA;GEO-MINES;
24570;00913;Sortie d'article;24/06/2014;CA1R1808;FILTRE A HUILE MOTEUR / FILTER-ENGINE OIL ADV;CA;602237;011;ED00;;2;U;15907,62;31815,24;XOF;65,32;USD;M1-D;PS6;P20077;MINES;;;;JM5192014STE1P20080;OT permanent : machine JM519 sur chantier P20080;N.SOW;P20080;PARCMIN-RAL1;000140;Clôturé-;;07/10/2021;07/10/2021;;MINES;;JM519;STE1;JM;JM00;PRODUCTION;GKTSA;GEO-MINES;
29096;002624;Sortie d'article;03/09/2014;CA1R1808;FILTRE A HUILE MOTEUR / FILTER-ENGINE OIL ADV;CA;602237;011;ED00;;2;U;15918,85;31837,7;XOF;65,36;USD;M1-D;PS6;P20077;MINES;;;;JM5192014STE1P20080;OT permanent : machine JM519 sur chantier P20080;N.SOW;P20080;PARCMIN-RAL1;000140;Clôturé-;;07/10/2021;07/10/2021;;MINES;;JM519;STE1;JM;JM00;PRODUCTION;GKTSA;GEO-MINES;
25584;003878;Sortie d'article;08/07/2014;CA1R1808;FILTRE A HUILE MOTEUR / FILTER-ENGINE OIL ADV;CA;602237;011;ED00;;2;U;15913,08;31826,15;XOF;65,34;USD;M1-D;PS6;P20077;MINES;;;;JM5192014STE1P20080;OT permanent : machine JM519 sur chantier P20080;M.SANOGO;P20080;PARCMIN-RAL1;000140;Clôturé-;;07/10/2021;07/10/2021;;MINES;;JM519;STE1;JM;JM00;PRODUCTION;GKTSA;GEO-MINES;
22680;003131;Sortie d'article;02/06/2014;CA6F8146;JOINT TORIQUE / SEAL-O-RING;CA;602237;013;ED00;;2;U;1841;3682;XOF;7,56;USD;M1-D;4C3;P20077;MINES;;;;JM5192014STR2P20080;OT permanent : machine JM519 sur chantier P20080;Y.DIARRA ;P20080;PARCMIN-RAL1;000140;Clôturé-;;09/01/2014;07/10/2021;;MINES;;JM519;STR2;JM;JM00;PRODUCTION;GKTSA;GEO-MINES;
18159;02419;Sortie d'article;31/03/2014;CA5P1075;RONDELLE DURE 10,2 x 22,5 x  / WASHER-HARD 10.2X22.5X3-MM T;CA;602237;013;ED00;;2;U;203,77;407,54;XOF;0,84;USD;M1-D;14D2;P20077;MINES;;;;JM5192014STR2P20080;OT permanent : machine JM519 sur chantier P20080;N.SOW;P20080;PARCMIN-RAL1;000140;Clôturé-;;09/01/2014;07/10/2021;;MINES;;JM519;STR2;JM;JM00;PRODUCTION;GKTSA;GEO-MINES;
29990;002999;Sortie d'article;15/09/2014;CA3B4615;GOUPILLE FENDUE / PIN-COTTER;CA;602237;013;ED00;;25;U;24,35;608,81;XOF;1,25;USD;MB-D;DISPATCHE;P20077;MINES;;;;JM5192014STR2P20080;OT permanent : machine JM519 sur chantier P20080;N.SOW;P20080;PARCMIN-RAL1;000140;Clôturé-;;09/01/2014;07/10/2021;;MINES;;JM519;STR2;JM;JM00;PRODUCTION;GKTSA;GEO-MINES;
28076;004534;Sortie d'article;18/08/2014;CA2196487;PHARE FLOOD 24 V 70 W HID / LAMP GP-FLOOD 24-VOLT, 70-WA;CA;602237;013;ED00;;1;U;24975,85;24975,85;XOF;51,28;USD;M1-D;0A2;P20077;MINES;;;;JM5192014STR2P20080;OT permanent : machine JM519 sur chantier P20080;M.SANOGO;P20080;PARCMIN-RAL1;000140;Clôturé-;;09/01/2014;07/10/2021;;MINES;;JM519;STR2;JM;JM00;PRODUCTION;GKTSA;GEO-MINES;
23196;003408;Sortie d'article;09/06/2014;BE5P8249E;RONDELLE / WASHER;BE;602237;013;ED00;;2;U;636;1272;XOF;2,61;USD;M1-D;14D5;P20077;MINES;;;;JM5192014STR2P20080;OT permanent : machine JM519 sur chantier P20080;N.SOW;P20080;PARCMIN-RAL1;000140;Clôturé-;;09/01/2014;07/10/2021;;MINES;;JM519;STR2;JM;JM00;PRODUCTION;GKTSA;GEO-MINES;
25437;003765;Sortie d'article;07/07/2014;CA1R1808;FILTRE A HUILE MOTEUR / FILTER-ENGINE OIL ADV;CA;602237;011;ED00;;2;U;15913,08;31826,15;XOF;65,34;USD;M1-D;PS6;P20077;MINES;;;;JM5222014STE1P20080;OT permanent : machine JM522 sur chantier P20080;N.SOW;P20080;PARCMIN-RAL1;000140;Clôturé-;;02/10/2021;02/10/2021;;MINES;;JM522;STE1;JM;JM00;PRODUCTION;GKTSA;GEO-MINES;
29290;002762;Sortie d'article;05/09/2014;CA1R1808;FILTRE A HUILE MOTEUR / FILTER-ENGINE OIL ADV;CA;602237;011;ED00;;2;U;15858,6;31717,2;XOF;65,12;USD;M1-D;PS6;P20077;MINES;;;;JM5222014STE1P20080;OT permanent : machine JM522 sur chantier P20080;A.KANOUTE;P20080;PARCMIN-RAL1;000140;Clôturé-;;02/10/2021;02/10/2021;;MINES;;JM522;STE1;JM;JM00;PRODUCTION;GKTSA;GEO-MINES;
26373;002824;Sortie d'article;21/07/2014;CA1R1808;FILTRE A HUILE MOTEUR / FILTER-ENGINE OIL ADV;CA;602237;011;ED00;;2;U;15913,08;31826,15;XOF;65,34;USD;M1-D;PS6;P20077;MINES;;;;JM5222014STE1P20080;OT permanent : machine JM522 sur chantier P20080;N.SOW;P20080;PARCMIN-RAL1;000140;Clôturé-;;02/10/2021;02/10/2021;;MINES;;JM522;STE1;JM;JM00;PRODUCTION;GKTSA;GEO-MINES;
23242;003445;Sortie d'article;09/06/2014;CA1R1808;FILTRE A HUILE MOTEUR / FILTER-ENGINE OIL ADV;CA;602237;011;ED00;;2;U;15899,38;31798,76;XOF;65,28;USD;M1-D;PS6;P20077;MINES;;;;JM5222014STE1P20080;OT permanent : machine JM522 sur chantier P20080;H.JOSE;P20080;PARCMIN-RAL1;000140;Clôturé-;;02/10/2021;02/10/2021;;MINES;;JM522;STE1;JM;JM00;PRODUCTION;GKTSA;GEO-MINES;
27400;003373;Sortie d'article;05/08/2014;CA1R1808;FILTRE A HUILE MOTEUR / FILTER-ENGINE OIL ADV;CA;602237;011;ED00;;2;U;15918,01;31836,02;XOF;65,36;USD;M1-D;PS6;P20077;MINES;;;;JM5222014STE1P20080;OT permanent : machine JM522 sur chantier P20080;M.SANOGO;P20080;PARCMIN-RAL1;000140;Clôturé-;;02/10/2021;02/10/2021;;MINES;;JM522;STE1;JM;JM00;PRODUCTION;GKTSA;GEO-MINES;
28137;004483;Sortie d'article;18/08/2014;CA1R1808;FILTRE A HUILE MOTEUR / FILTER-ENGINE OIL ADV;CA;602237;011;ED00;;2;U;15918,01;31836,02;XOF;65,36;USD;M1-D;PS6;P20077;MINES;;;;JM5222014STE1P20080;OT permanent : machine JM522 sur chantier P20080;M.SANOGO;P20080;PARCMIN-RAL1;000140;Clôturé-;;02/10/2021;02/10/2021;;MINES;;JM522;STE1;JM;JM00;PRODUCTION;GKTSA;GEO-MINES;
33232;002012;Sortie d'article;03/11/2014;CA1R1808;FILTRE A HUILE MOTEUR / FILTER-ENGINE OIL ADV;CA;602237;011;ED00;;2;U;15393,23;30786,46;XOF;63,2;USD;M1-D;PS6;P20077;MINES;;;;JM5222014STE1P20080;OT permanent : machine JM522 sur chantier P20080;N.SOW;P20080;PARCMIN-RAL1;000140;Clôturé-;;02/10/2021;02/10/2021;;MINES;;JM522;STE1;JM;JM00;PRODUCTION;GKTSA;GEO-MINES;
19322;004184;Sortie d'article;14/04/2014;CA1R1808;FILTRE A HUILE MOTEUR / FILTER-ENGINE OIL ADV;CA;602237;011;ED00;;2;U;15860,81;31721,61;XOF;65,12;USD;M1-D;PS6;P20077;MINES;;;;JM5222014STE1P20080;OT permanent : machine JM522 sur chantier P20080;N.SOW;P20080;PARCMIN-RAL1;000140;Clôturé-;;02/10/2021;02/10/2021;;MINES;;JM522;STE1;JM;JM00;PRODUCTION;GKTSA;GEO-MINES;
34104;001393;Sortie d'article;14/11/2014;CA1R1808;FILTRE A HUILE MOTEUR / FILTER-ENGINE OIL ADV;CA;602237;011;ED00;;2;U;15402,27;30804,54;XOF;63,24;USD;M1-D;PS6;P20077;MINES;;;;JM5222014STE1P20080;OT permanent : machine JM522 sur chantier P20080;C.YARA;P20080;PARCMIN-RAL1;000140;Clôturé-;;02/10/2021;02/10/2021;;MINES;;JM522;STE1;JM;JM00;PRODUCTION;GKTSA;GEO-MINES;
34996;002789;Sortie d'article;28/11/2014;CA1R1808;FILTRE A HUILE MOTEUR / FILTER-ENGINE OIL ADV;CA;602237;011;ED00;;2;U;15402,27;30804,54;XOF;63,24;USD;M1-D;PS6;P20077;MINES;;;;JM5222014STE1P20080;OT permanent : machine JM522 sur chantier P20080;A.CISSE;P20080;PARCMIN-RAL1;000140;Clôturé-;;02/10/2021;02/10/2021;;MINES;;JM522;STE1;JM;JM00;PRODUCTION;GKTSA;GEO-MINES;
34917;002719;Sortie d'article;27/11/2014;CA1R1808;FILTRE A HUILE MOTEUR / FILTER-ENGINE OIL ADV;CA;602237;011;ED00;;2;U;15402,27;30804,54;XOF;63,24;USD;M1-D;PS6;P20077;MINES;;;;JM5222014STE1P20080;OT permanent : machine JM522 sur chantier P20080;M.SANOGO;P20080;PARCMIN-RAL1;000140;Clôturé-;;02/10/2021;02/10/2021;;MINES;;JM522;STE1;JM;JM00;PRODUCTION;GKTSA;GEO-MINES;
20524;002851;Sortie d'article;30/04/2014;CA1R1808;FILTRE A HUILE MOTEUR / FILTER-ENGINE OIL ADV;CA;602237;011;ED00;;2;U;15889,93;31779,87;XOF;65,24;USD;M1-D;PS6;P20077;MINES;;;;JM5222014STE1P20080;OT permanent : machine JM522 sur chantier P20080;N.SOW;P20080;PARCMIN-RAL1;000140;Clôturé-;;02/10/2021;02/10/2021;;MINES;;JM522;STE1;JM;JM00;PRODUCTION;GKTSA;GEO-MINES;
18236;001019;Sortie d'article;31/03/2014;CA1R1808;FILTRE A HUILE MOTEUR / FILTER-ENGINE OIL ADV;CA;602237;011;ED00;;2;U;15860,81;31721,61;XOF;65,12;USD;M1-D;PS6;P20077;MINES;;;;JM5222014STE1P20080;OT permanent : machine JM522 sur chantier P20080;N.SOW;P20080;PARCMIN-RAL1;000140;Clôturé-;;02/10/2021;02/10/2021;;MINES;;JM522;STE1;JM;JM00;PRODUCTION;GKTSA;GEO-MINES;
36518;004173;Sortie d'article;26/12/2014;CA1R1808;FILTRE A HUILE MOTEUR / FILTER-ENGINE OIL ADV;CA;602237;011;ED00;;2;U;15418,72;30837,44;XOF;63,31;USD;M1-D;PS6;P20077;MINES;;;;JM5222014STE1P20080;OT permanent : machine JM522 sur chantier P20080;N.SOW;P20080;PARCMIN-RAL1;000140;Clôturé-;;02/10/2021;02/10/2021;;MINES;;JM522;STE1;JM;JM00;PRODUCTION;GKTSA;GEO-MINES;
31860;000739;Sortie d'article;13/10/2014;CA1R1808;FILTRE A HUILE MOTEUR / FILTER-ENGINE OIL ADV;CA;602237;011;ED00;;2;U;15718,82;31437,64;XOF;64,54;USD;M1-D;PS6;P20077;MINES;;;;JM5222014STE1P20080;OT permanent : machine JM522 sur chantier P20080;N.SOW;P20080;PARCMIN-RAL1;000140;Clôturé-;;02/10/2021;02/10/2021;;MINES;;JM522;STE1;JM;JM00;PRODUCTION;GKTSA;GEO-MINES;
30060;00736;Sortie d'article;16/09/2014;CA1R1808;FILTRE A HUILE MOTEUR / FILTER-ENGINE OIL ADV;CA;602237;011;ED00;;2;U;15858,6;31717,2;XOF;65,12;USD;M1-D;PS6;P20077;MINES;;;;JM5222014STE1P20080;OT permanent : machine JM522 sur chantier P20080;O.KEITA;P20080;PARCMIN-RAL1;000140;Clôturé-;;02/10/2021;02/10/2021;;MINES;;JM522;STE1;JM;JM00;PRODUCTION;GKTSA;GEO-MINES;
31187;002093;Sortie d'article;01/10/2014;CA1R1808;FILTRE A HUILE MOTEUR / FILTER-ENGINE OIL ADV;CA;602237;011;ED00;;2;U;15770,87;31541,74;XOF;64,76;USD;M1-D;PS6;P20077;MINES;;;;JM5222014STE1P20080;OT permanent : machine JM522 sur chantier P20080;C.YARA;P20080;PARCMIN-RAL1;000140;Clôturé-;;02/10/2021;02/10/2021;;MINES;;JM522;STE1;JM;JM00;PRODUCTION;GKTSA;GEO-MINES;
35790;003647;Sortie d'article;15/12/2014;CA1R1808;FILTRE A HUILE MOTEUR / FILTER-ENGINE OIL ADV;CA;602237;011;ED00;;2;U;15418,72;30837,44;XOF;63,31;USD;M1-D;PS6;P20077;MINES;;;;JM5222014STE1P20080;OT permanent : machine JM522 sur chantier P20080;N.SOW;P20080;PARCMIN-RAL1;000140;Clôturé-;;02/10/2021;02/10/2021;;MINES;;JM522;STE1;JM;JM00;PRODUCTION;GKTSA;GEO-MINES;
34952;000577;Sortie d'article;27/11/2014;CA3K0360;JOINT TORIQUE / SEAL-O-RING;CA;602237;013;ED00;;2;U;443,48;886,96;XOF;1,82;USD;MB-D;DISPATCHE;P20077;MINES;;;;JM5222014STR2P20080;OT permanent : machine JM522 sur chantier P20080;N.SOW;P20080;PARCMIN-RAL1;000140;Clôturé-;;02/10/2021;02/10/2021;;MINES;;JM522;STR2;JM;JM00;PRODUCTION;GKTSA;GEO-MINES;
28579;000657;Sortie d'article;28/08/2014;CA4J0520;JOINT TORIQUE / SEAL-O-RING;CA;602237;013;ED00;;3;U;814,04;2442,13;XOF;5,01;USD;M1-D;4A1;P20077;MINES;;;;JM5222014STR2P20080;OT permanent : machine JM522 sur chantier P20080;M.SANOGO;P20080;PARCMIN-RAL1;000140;Clôturé-;;02/10/2021;02/10/2021;;MINES;;JM522;STR2;JM;JM00;PRODUCTION;GKTSA;GEO-MINES;
28258;004667;Sortie d'article;20/08/2014;CA4J0522;JOINT TORIQUE / SEAL-O-RING;CA;602237;013;ED00;;5;U;953,1;4765,52;XOF;7,26;EUR;M1-E;4B2;P20077;MINES;;;;JM5222014STR2P20080;OT permanent : machine JM522 sur chantier P20080;Y.TILEUK;P20080;PARCMIN-RAL1;000140;Clôturé-;;02/10/2021;02/10/2021;;MINES;;JM522;STR2;JM;JM00;PRODUCTION;GKTSA;GEO-MINES;
18244;001024;Sortie d'article;31/03/2014;CA5P0764;FLEXIBLE>>3718950;CA;602237;013;ED00;;25;CM;726;18150;XOF;37,26;USD;M1-D;13FOND;P20077;MINES;;;;JM5222014STR2P20080;OT permanent : machine JM522 sur chantier P20080;Y.DIARRA ;P20080;PARCMIN-RAL1;000140;Clôturé-;;02/10/2021;02/10/2021;;MINES;;JM522;STR2;JM;JM00;PRODUCTION;GKTSA;GEO-MINES;
